,Date,Price,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7
292,2015-10-05,1987.05,1265.05,1251.657,1219.323,641.845,1368.839,2904.8,5427.413
293,2015-10-02,1951.36,1221.36,1260.495,1210.357,645.066,1365.564,2904.8,5460.468
294,2015-10-01,1923.82,1201.82,1269.18,1207.024,656.165,1368.436,2888.8,5471.437
295,2015-09-30,1920.03,1206.03,1254.87,1208.473,648.835,1371.305,2904.8,5489.361
296,2015-09-29,1884.09,1162.09,1241.793,1199.437,634.49,1368.033,2888.8,5522.873
297,2015-09-28,1881.77,1151.77,1258.2,1197.177,643.782,1364.763,2888.8,5519.014
298,2015-09-25,1931.34,1193.34,1227.852,1205.392,615.586,1361.497,2872.8,5475.093
299,2015-09-24,1932.24,1202.24,1233.297,1207.787,624.088,1364.363,,5469.132
300,2015-09-23,1938.76,1200.76,1235.988,1207.318,622.382,1361.099,2872.8,5462.836
301,2015-09-22,1942.74,1212.74,1213.272,1210.337,608.296,1363.962,2888.8,5476.977
302,2015-09-21,1966.97,1244.97,1190.952,1217.453,594.522,1366.823,2888.8,5460.702
303,2015-09-18,1958.03,1244.03,1164.222,1217.861,577.205,1369.68,2888.8,5479.685
304,2015-09-17,1990.2,1284.2,1190.124,1226.592,,1372.535,2888.8,5432.862
305,2015-09-16,1995.31,1281.31,1185.039,1225.848,594.17,1369.273,2888.8,5431.643
306,2015-09-15,1978.09,1256.09,1180.746,1220.576,586.855,1366.015,2888.8,5452.386
307,2015-09-14,1953.03,1239.03,1210.095,1217.711,614.549,1368.867,2888.8,5461.13
308,2015-09-11,1961.05,1255.05,1247.355,1221.554,648.601,1371.715,,5433.041
309,2015-09-10,1952.29,,1239.327,1217.992,638.292,1368.46,2888.8,5447.065
310,2015-09-09,1942.04,1236.04,1236.177,1218.124,639.898,1371.305,2872.8,5446.283
311,2015-09-08,1969.41,,1274.292,1225.903,674.653,1374.148,2872.8,5398.382
312,2015-09-04,1921.22,1215.22,1269.666,1214.318,667.077,1370.895,2872.8,5450.225
313,2015-09-03,1951.13,1237.13,1222.074,1218.617,624.976,1367.645,2856.8,5434.314
314,2015-09-02,1948.86,1242.86,1218.105,1220.37,625.921,1370.485,2856.8,5435.952
315,2015-09-01,1913.85,1199.85,1231.317,1211.452,632.674,1367.237,2872.8,5476.185
316,2015-08-31,1972.18,1266.18,1212.822,1225.555,621.943,,2872.8,5424.118
317,2015-08-28,1988.87,1274.87,1234.26,1227.177,635.312,1366.83,2888.8,5408.734
318,2015-08-27,1987.66,1281.66,1205.541,1229.149,616.356,1369.664,2888.8,5421.083
319,2015-08-26,1940.51,1226.51,1191.447,1217.741,601.155,1366.422,2888.8,5476.435
320,2015-08-25,1867.61,1161.61,1216.647,1205.061,625.555,1369.253,2888.8,5534.831
321,2015-08-24,1893.21,1195.21,1221.147,1212.501,633.309,1372.081,2904.8,5514.575
322,2015-08-21,1970.89,,1253.106,1226.597,655.156,1368.842,2888.8,5413.132
323,2015-08-20,2035.73,1337.73,1230.102,1242.083,640.784,1371.667,2888.8,5356.754
324,2015-08-19,2079.61,1373.61,1268.262,1249.292,667.629,1368.431,2888.8,5296.116
325,2015-08-18,2096.92,1398.92,1260.153,1255.068,665.242,1371.253,2888.8,5280.154
326,2015-08-17,2102.44,1396.44,1253.277,1254.431,655.846,1368.019,,5269.398
327,2015-08-14,2091.54,1377.54,1266.831,1250.427,,1364.789,2872.8,5275.276
328,2015-08-13,2083.39,1377.39,1314.684,1250.986,705.567,1367.608,2872.8,5257.939
329,2015-08-12,2086.05,1372.05,1333.089,1249.762,716.534,1364.38,2872.8,5247.891
330,2015-08-11,2084.07,1362.07,1324.044,1247.585,705.396,1361.155,2872.8,5255.658
331,2015-08-10,2104.18,1374.18,1346.796,1249.948,719.869,1357.933,2872.8,5226.05
332,2015-08-07,2077.57,1355.57,,1246.709,742.449,1360.749,2872.8,5239.082
333,2015-08-06,2083.56,1353.56,1377.774,1246.171,745.127,1357.529,,5220.614
334,2015-08-05,2099.84,1361.84,1352.7,1247.752,721.073,,2840.8,5207.848
335,2015-08-04,2093.32,1347.32,1351.341,1244.641,716.127,1351.098,2840.8,5216.457
336,2015-08-03,2098.04,1360.04,1359.711,1247.844,727.023,1353.912,2840.8,5205.127
337,2015-07-31,2103.84,1373.84,1342.323,1251.272,717.155,1356.722,2840.8,5205.163
338,2015-07-30,2108.63,1386.63,1331.685,1254.492,712.726,1359.529,2840.8,5202.958
339,2015-07-29,2108.57,1378.57,1312.245,1252.713,693.197,1356.318,2824.8,5203.875
340,2015-07-28,2093.25,1371.25,1350.351,1251.782,728.074,1359.123,2824.8,5198.173
341,2015-07-27,2067.64,1337.64,1373.013,1244.721,742.503,1355.914,2824.8,5214.221
342,2015-07-24,2079.65,1341.65,1340.919,1245.432,712.763,1352.708,2824.8,5219.22
343,2015-07-23,2102.15,1372.15,1326.996,1252.316,705.678,1355.51,2840.8,5210.924
344,2015-07-22,2114.15,1376.15,1312.983,1253.031,690.516,1352.307,2840.8,5207.184
345,2015-07-21,2119.21,1373.21,1343.457,1252.312,711.256,1349.107,2856.8,5198.737
346,2015-07-20,2128.28,1390.28,1344.708,1256.425,716.414,1351.905,2856.8,5186.494
347,2015-07-17,2126.64,1396.64,1364.481,1258.32,736.525,1354.701,2856.8,5175.927
348,2015-07-16,2124.29,1386.29,,1256.067,738.111,1351.503,2856.8,5176.419
349,2015-07-15,2107.4,1361.4,1378.971,1250.797,740.527,1348.308,2840.8,5180.944
350,2015-07-14,2108.95,1354.95,1335.708,1249.352,701.739,1345.116,2856.8,5211.968
351,2015-07-13,2099.6,1353.6,1368.009,1249.642,731.977,1347.909,2856.8,5202.951
352,2015-07-10,2076.62,1322.62,1383.417,1243.098,740.575,1344.72,2856.8,5219.811
353,2015-07-09,2051.31,1305.31,1368.819,1240.064,732.933,1347.51,2856.8,5249.697
354,2015-07-08,2046.68,1308.68,1382.949,1241.327,748.502,1350.297,2856.8,5244.82
355,2015-07-07,2081.34,1335.34,1376.433,1246.768,739.389,1347.11,2840.8,5204.78
356,2015-07-06,2068.76,1330.76,1382.076,1246.377,748.102,1349.894,2840.8,5212.009
357,2015-07-02,2076.78,1330.78,1374.381,1246.277,738.034,1346.71,2840.8,5209.194
358,2015-07-01,2077.42,1339.42,1382.103,1248.64,748.429,1349.492,2824.8,5192.176
359,2015-06-30,2063.11,1333.11,1380.366,,751.177,1352.27,2824.8,5204.763
360,2015-06-29,2057.64,1319.64,1377.072,1244.97,744.665,1349.089,2808.8,5203.278
361,2015-06-26,2101.49,1355.49,1341.846,1252.354,712.325,1345.91,2824.8,5188.236
362,2015-06-25,2102.31,1348.31,1338.921,1250.757,706.107,1342.735,2824.8,5190.298
363,2015-06-24,2108.58,1362.58,1317.186,1254.3,692.67,1345.51,2808.8,5182.213
364,2015-06-23,2124.2,1386.2,,1259.8,717.884,1348.282,2792.8,5141.157
365,2015-06-22,2122.85,1392.85,1374.75,1261.752,,1351.052,2792.8,5124.33
366,2015-06-19,2109.99,1387.99,1386.198,1261.294,760.964,1353.819,2792.8,5128.939
367,2015-06-18,2121.24,1407.24,1388.772,1265.883,767.2,1356.583,2776.8,5103.831
368,2015-06-17,2100.44,1378.44,1401.93,1259.758,774.006,1353.41,,5109.516
369,2015-06-16,2096.29,1366.29,1397.187,1257.119,766.321,1350.239,2760.8,5117.435
370,2015-06-15,2084.43,1362.43,1404.729,1256.862,776.582,1353.0,2760.8,5122.958
371,2015-06-12,2094.11,1364.11,1406.061,1257.124,773.816,1349.833,2776.8,5124.025
372,2015-06-11,2108.86,1386.86,1406.295,1262.454,778.161,1352.591,2776.8,5106.569
373,2015-06-10,2105.2,1391.2,1389.474,1263.917,768.689,1355.346,2792.8,5126.026
374,2015-06-09,2080.15,1374.15,1403.919,1260.883,784.546,1358.099,2792.8,5141.285
375,2015-06-08,2079.28,1365.28,1399.365,1258.929,777.011,1354.934,2792.8,5145.841
376,2015-06-05,2092.83,1386.83,1382.751,1264.011,767.7,1357.683,2792.8,5138.008
377,2015-06-04,2095.84,1397.84,1392.912,1266.876,780.089,1360.43,2808.8,5137.335
378,2015-06-03,2114.07,1408.07,1391.085,1268.948,774.762,1357.268,2808.8,5121.436
379,2015-06-02,2109.6,1395.6,1365.309,1266.239,750.015,1354.108,2824.8,5150.239
380,2015-06-01,2111.73,1405.73,1340.496,1268.921,734.045,1356.852,2840.8,5167.98
381,2015-05-29,2107.39,1393.39,1345.743,1266.238,734.448,1353.695,2856.8,5181.124
382,2015-05-28,2120.79,1398.79,1342.944,1267.3,728.326,1350.541,2856.8,5170.566
383,2015-05-27,2123.48,1393.48,1337.049,1266.103,719.692,1347.389,2856.8,5172.277
384,2015-05-26,2104.2,1366.2,1323.324,1260.262,704.704,1344.241,2840.8,5189.902
385,2015-05-22,2126.06,1380.06,1291.266,1263.117,674.835,1341.095,2824.8,5175.632
386,2015-05-21,2130.82,1376.82,1294.371,1262.359,673.498,1337.952,2840.8,5180.766
387,2015-05-20,2125.85,1379.85,1312.164,1263.542,692.083,1340.693,2856.8,5184.217
388,2015-05-19,2127.83,1389.83,1315.251,1266.196,698.734,1343.43,2856.8,5178.128
389,2015-05-18,2129.2,1383.2,1308.537,1264.721,,1340.29,2840.8,5171.599
390,2015-05-15,2122.73,1384.73,1298.097,1265.584,685.095,1343.025,2840.8,5180.8
391,2015-05-14,2121.1,1391.1,1289.178,1267.473,681.995,1345.757,2824.8,5174.399
392,2015-05-13,2098.48,1376.48,1300.995,1264.906,695.735,1348.487,2840.8,5198.493
393,2015-05-12,2099.12,1369.12,1263.474,1263.273,661.398,1345.349,2840.8,5218.329
394,2015-05-11,2105.33,1367.33,1233.288,1262.825,633.012,1342.214,2856.8,5238.906
395,2015-05-08,2116.1,1370.1,1224.477,1263.346,621.989,1339.081,2856.8,5234.093
396,2015-05-07,2088.0,1350.0,1197.531,1259.603,604.225,1341.808,2856.8,5273.374
397,2015-05-06,2080.15,1334.15,1190.043,1256.163,594.271,1338.678,2872.8,5296.531
398,2015-05-05,2089.46,1351.46,1240.056,1260.375,639.059,1341.401,2856.8,5249.261
399,2015-05-04,2114.49,1368.49,1235.466,1263.938,631.464,1338.274,2856.8,5228.05
400,2015-05-01,2108.29,1370.29,1246.734,1264.85,644.763,1340.995,2856.8,5225.986
401,2015-04-30,2085.51,1355.51,1255.716,1262.225,656.205,1343.713,2872.8,5251.659
402,2015-04-29,2106.85,1368.85,1272.123,1265.008,665.688,1340.589,2872.8,5223.412
403,2015-04-28,2114.76,1384.76,1269.477,1268.929,667.676,1343.304,2856.8,5204.321
404,2015-04-27,2108.92,1370.92,1293.03,1265.915,,1340.182,2856.8,5199.58
405,2015-04-24,2117.69,1371.69,1292.229,1266.022,,1337.063,2840.8,5182.677
406,2015-04-23,2112.93,1374.93,1282.131,1267.238,674.394,1339.775,2840.8,5190.07
407,2015-04-22,2107.96,1361.96,1254.177,1264.408,647.784,1336.659,2840.8,5210.838
408,2015-04-21,2097.29,1359.29,1266.795,1264.357,662.194,1339.368,2840.8,5212.506
409,2015-04-20,2100.4,1354.4,1253.511,1263.255,647.518,1336.255,2840.8,5217.688
410,2015-04-17,2081.18,1327.18,1238.886,1257.369,631.749,1333.144,2840.8,5245.901
411,2015-04-16,2104.99,1342.99,1258.119,1260.702,643.548,1330.036,2856.8,5223.676
412,2015-04-15,2106.63,1336.63,1209.348,1259.286,599.965,1326.93,2856.8,5248.623
413,2015-04-14,2095.84,1317.84,1230.867,1255.203,613.627,1323.827,2856.8,5249.815
414,2015-04-13,2092.43,1322.43,1234.224,1256.703,,1326.534,2872.8,5258.977
415,2015-04-10,2102.06,1340.06,1208.115,1261.002,603.36,1329.237,2888.8,5270.307
416,2015-04-09,2091.18,1337.18,1266.012,1260.896,,1331.938,2872.8,5238.77
417,2015-04-08,2081.9,1335.9,1286.433,1261.131,675.457,1334.636,2872.8,5234.96
418,2015-04-07,2076.33,1338.33,1290.744,1262.163,683.113,1337.331,2856.8,5225.76
419,2015-04-06,2080.62,1334.62,1242.909,1261.316,640.259,1334.23,2856.8,5247.701
420,2015-04-02,2066.96,1328.96,1182.699,1260.604,595.304,1336.923,2840.8,5280.047
421,2015-04-01,2059.69,1329.69,1211.139,1261.265,622.626,1339.612,2840.8,5270.068
422,2015-03-31,2067.89,1345.89,1286.451,1265.26,688.182,1342.299,2824.8,5210.263
423,2015-03-30,2086.24,1372.24,1350.207,1271.446,744.328,1344.983,2824.8,5156.248
424,2015-03-27,2061.02,1355.02,1395.099,1268.234,785.099,1347.664,2824.8,5155.559
425,2015-03-26,2056.15,1358.15,,1269.411,806.37,1350.342,2808.8,5136.927
426,2015-03-25,2061.05,1355.05,1415.646,1268.696,802.173,1347.244,2792.8,5123.658
427,2015-03-24,2091.5,1377.5,1400.436,1273.504,785.917,1344.149,2776.8,5092.542
428,2015-03-23,2104.42,1398.42,1398.501,1278.529,788.492,1346.824,2776.8,5078.044
429,2015-03-20,2108.1,1394.1,1395.495,1277.557,782.192,1343.732,2776.8,5077.347
430,2015-03-19,2089.27,1367.27,1388.313,1271.714,772.482,1340.642,2776.8,5101.344
431,2015-03-18,2099.5,1385.5,1411.812,1276.16,795.824,1343.315,2776.8,5076.244
432,2015-03-17,2074.28,1368.28,1393.263,1272.927,784.831,1345.984,2776.8,5108.579
433,2015-03-16,2081.19,1367.19,1393.254,1272.654,780.978,1342.897,2776.8,5103.089
434,2015-03-13,2053.4,1347.4,1413.306,1268.857,801.512,1345.564,2776.8,5117.784
435,2015-03-12,2065.95,,1412.838,1273.807,805.286,1348.228,,5092.887
436,2015-03-11,2040.24,1350.24,1422.486,1270.453,817.325,1350.89,2760.8,5110.939
437,2015-03-10,2044.16,1346.16,1422.306,1269.529,813.335,1347.805,2760.8,5108.517
438,2015-03-09,2079.43,1389.43,1432.017,1279.42,825.429,1350.464,2760.8,5065.544
439,2015-03-06,2071.26,1373.26,1426.563,1275.873,,1347.382,2744.8,5067.984
440,2015-03-05,2101.04,1395.04,1407.375,1280.581,797.599,1344.303,2744.8,5049.711
441,2015-03-04,2098.53,1400.53,1389.726,1282.266,787.323,1346.958,2744.8,5058.934
442,2015-03-03,2107.78,1417.78,1405.935,1286.512,804.732,,2744.8,5038.55
443,2015-03-02,2117.39,1419.39,1420.785,1286.839,813.033,1346.535,2744.8,5022.511
444,2015-02-27,2104.5,1398.5,1426.185,1282.262,813.607,1343.461,2744.8,5033.952
445,2015-02-26,2110.74,1412.74,1436.139,1285.856,825.908,1346.111,2744.8,
446,2015-02-25,2113.86,1423.86,1449.702,1288.769,841.163,1348.758,2744.8,5006.95
447,2015-02-24,2115.48,1417.48,1442.826,1287.356,831.697,1345.687,2744.8,5010.364
448,2015-02-23,2109.66,1403.66,1435.311,1284.319,821.705,1342.618,2728.8,5011.562
449,2015-02-20,2110.3,1396.3,1414.71,1282.691,801.001,1339.553,2728.8,5023.248
450,2015-02-19,2097.45,1391.45,1421.505,1282.115,810.72,1342.197,2712.8,5019.897
451,2015-02-18,2099.68,1401.68,1418.49,1284.834,812.408,1344.839,2712.8,5016.673
452,2015-02-17,2100.34,1410.34,1403.208,1287.21,804.051,1347.477,2712.8,5021.544
453,2015-02-13,2096.99,1414.99,1385.829,1288.708,793.973,1350.113,2696.8,5021.553
454,2015-02-12,2088.48,1398.48,1376.262,1285.075,782.289,1347.05,2712.8,5046.577
455,2015-02-11,2068.53,1386.53,1412.856,1282.933,816.419,1349.683,2712.8,5044.446
456,2015-02-10,2068.59,1378.59,1396.134,1281.174,798.874,1346.623,2712.8,5054.713
457,2015-02-09,2046.74,1348.74,1397.952,1274.608,796.518,1343.565,2712.8,
458,2015-02-06,2055.47,1365.47,,1278.751,805.57,1346.195,2712.8,5062.498
459,2015-02-05,2062.52,,1385.649,1278.526,786.743,1343.14,2712.8,5066.632
460,2015-02-04,2041.51,1351.51,1386.126,1276.136,791.287,1345.767,2712.8,5084.805
461,2015-02-03,2050.03,1352.03,1420.191,1276.235,815.369,1342.715,,5049.462
462,2015-02-02,2020.85,1330.85,1426.329,1272.042,824.558,1345.34,2696.8,5072.757
463,2015-01-30,1994.99,1312.99,1437.372,1268.574,837.772,1347.962,2696.8,5090.096
464,2015-01-29,2021.25,1331.25,1446.03,1272.577,841.032,1344.911,2680.8,5050.586
465,2015-01-28,2002.16,1304.16,,1266.594,831.765,1341.864,2696.8,5084.623
466,2015-01-27,2029.55,1323.55,1422.441,1270.852,813.998,1338.819,2680.8,5057.755
467,2015-01-26,2057.09,1359.09,1437.966,1279.15,830.894,1341.439,2696.8,5029.265
468,2015-01-23,2051.82,1361.82,1424.646,1280.214,824.122,1344.055,2680.8,5029.104
469,2015-01-22,2063.15,1381.15,1426.311,1284.942,829.646,1346.669,2680.8,5014.279
470,2015-01-21,2032.12,1342.12,1410.237,1276.316,812.608,1343.626,2664.8,5045.379
471,2015-01-20,2022.55,1324.55,1413.549,1272.426,811.483,1340.587,2664.8,5054.57
472,2015-01-16,2019.42,1329.42,1432.224,1273.957,830.973,1343.198,2664.8,5045.021
473,2015-01-15,1992.67,1294.67,1423.53,1266.263,819.992,1340.161,2680.8,5087.87
474,2015-01-14,2011.27,1305.27,1395.585,1268.599,793.197,1337.127,2680.8,5085.789
475,2015-01-13,2023.03,1325.03,1400.202,1273.425,801.144,1339.735,2680.8,5068.945
476,2015-01-12,2028.26,1338.26,1417.797,1276.807,819.753,1342.34,2696.8,5061.594
477,2015-01-09,2044.81,1346.81,1415.106,1278.699,813.699,1339.308,2696.8,5047.909
478,2015-01-08,2062.14,1356.14,1426.113,1280.767,818.9,1336.279,2696.8,5026.013
479,2015-01-07,2025.9,1327.9,,1274.955,824.189,1338.882,2680.8,5048.907
480,2015-01-06,2002.61,1296.61,1424.007,1268.009,817.483,1335.855,2696.8,5085.491
481,2015-01-05,2020.58,1322.58,1425.501,1274.22,822.869,1338.455,2696.8,5064.111
482,2015-01-02,2058.2,1352.2,1432.161,1280.802,824.502,1335.431,2712.8,5034.268
483,2014-12-31,2058.9,1360.9,,1283.185,835.091,1338.028,2712.8,5026.707
484,2014-12-30,2080.35,1374.35,1417.23,1286.183,812.539,1335.007,2696.8,
485,2014-12-29,2090.57,1376.57,1431.504,1286.686,820.436,1331.989,2696.8,4992.455
486,2014-12-26,2088.77,1382.77,1441.188,1288.516,832.56,1334.583,2696.8,4986.367
487,2014-12-24,2081.88,1367.88,1431.315,1285.212,820.596,1331.567,2712.8,5010.047
488,2014-12-23,2082.17,1376.17,1438.497,1287.507,830.664,,2712.8,5003.229
489,2014-12-22,2078.54,1380.54,1445.13,1288.927,840.281,1336.747,2712.8,5000.626
490,2014-12-19,2070.65,1364.65,,1285.397,827.204,1333.733,2712.8,5016.056
491,2014-12-18,2061.23,1363.23,1437.84,1285.523,834.599,1336.319,2712.8,
492,2014-12-17,2012.89,1322.89,1422.882,1276.957,826.443,1338.902,2728.8,5084.661
493,2014-12-16,1972.74,1290.74,1428.858,1270.209,835.521,1341.483,2744.8,5128.934
494,2014-12-15,1989.63,1315.63,1439.847,1276.202,848.728,1344.06,2728.8,5093.408
495,2014-12-12,2002.33,1336.33,1454.94,1281.262,865.318,1346.635,2728.8,5069.806
496,2014-12-11,2035.33,1377.33,1435.05,1290.866,853.095,1349.207,2712.8,5035.139
497,2014-12-10,2026.14,1376.14,1433.385,1291.033,855.881,1351.777,2728.8,5052.644
498,2014-12-09,2059.82,1401.82,1436.364,1296.8,854.494,1348.766,2744.8,5028.721
499,2014-12-08,2060.31,1394.31,1453.491,1295.137,864.766,1345.758,2760.8,5030.184
500,2014-12-05,2075.37,1401.37,1442.511,1296.74,851.877,1342.752,2776.8,5032.574
501,2014-12-04,2071.92,1389.92,1416.609,1294.196,826.686,1339.749,2792.8,5061.724
502,2014-12-03,2074.33,1400.33,1441.215,1296.965,851.127,1342.316,2792.8,5043.12
503,2014-12-02,2066.55,1400.55,1453.734,1297.447,865.608,1344.879,2776.8,5031.371
504,2014-12-01,2053.44,1395.44,1453.878,1296.731,869.888,1347.441,2792.8,5051.792
505,2014-11-28,2067.56,1417.56,1467.171,1302.13,885.011,,2792.8,5027.699
506,2014-11-26,2072.83,1414.83,1457.487,1301.544,873.185,1346.999,2776.8,5019.182
507,2014-11-25,2067.03,1417.03,1458.414,1302.468,878.111,1349.554,2776.8,5021.856
508,2014-11-24,2069.41,1411.41,1443.411,1301.231,861.894,1346.556,2760.8,5019.194
509,2014-11-21,2063.5,1413.5,1451.61,1302.129,872.819,1349.109,2760.8,5017.943
510,2014-11-20,2052.75,1394.75,1428.912,,850.247,1346.114,2776.8,5052.706
511,2014-11-19,2048.72,1382.72,1444.941,1295.253,,1343.121,2792.8,5059.217
512,2014-11-18,2051.8,1377.8,1441.017,1294.174,852.555,1340.131,2792.8,5059.716
513,2014-11-17,2041.32,1375.32,1436.706,1294.036,853.155,1342.681,2792.8,5069.994
514,2014-11-14,2039.82,1365.82,1428.237,1291.923,842.32,1339.694,2792.8,5077.615
515,2014-11-13,2039.33,1357.33,1431.504,1290.037,841.176,1336.709,2792.8,5077.682
516,2014-11-12,2038.25,1364.25,1427.112,1292.019,841.706,1339.257,2808.8,5088.615
517,2014-11-11,2039.68,1373.68,1424.16,1294.567,843.425,1341.801,2808.8,5086.237
518,2014-11-10,2038.26,1364.26,1413.747,1292.471,830.98,1338.819,2792.8,5084.884
519,2014-11-07,2031.92,1365.92,1423.008,1293.261,842.788,1341.361,2808.8,5093.447
520,2014-11-06,2031.21,1357.21,1405.314,1291.325,824.323,1338.381,2808.8,5105.473
521,2014-11-05,2023.57,1341.57,1393.371,1287.819,810.607,1335.404,2824.8,5131.219
522,2014-11-04,2012.1,1338.1,1406.151,1287.443,825.325,1337.943,2840.8,
523,2014-11-03,2017.81,1351.81,1428.066,1290.959,847.598,1340.48,2840.8,5122.329
524,2014-10-31,2018.05,1360.05,1410.768,1293.237,837.453,1343.013,2856.8,5139.21
525,2014-10-30,1994.65,1344.65,1411.785,1290.149,842.45,1345.544,2856.8,5159.447
526,2014-10-29,1982.3,1324.3,1410.795,,837.787,1342.57,2872.8,5183.762
527,2014-10-28,1985.05,1319.05,1432.8,1284.409,852.144,1339.598,2872.8,5170.027
528,2014-10-27,1961.63,1303.63,1449.828,1281.305,870.389,1342.126,2872.8,5181.249
529,2014-10-24,1964.58,,1458.54,1284.193,881.757,1344.652,2872.8,5170.778
530,2014-10-23,1950.82,1292.82,1436.193,1279.279,859.426,1341.682,2872.8,5198.539
531,2014-10-22,1927.11,1261.11,1440.0,1272.098,858.735,1338.716,2856.8,5211.497
532,2014-10-21,1941.28,1267.28,1411.902,1273.538,831.637,1335.751,2872.8,5224.606
533,2014-10-20,1904.01,1238.01,1423.521,1267.261,845.411,1338.274,2856.8,5242.711
534,2014-10-17,1886.76,1228.76,1403.91,1265.54,833.332,1340.794,2872.8,5278.466
535,2014-10-16,1862.76,1212.76,1420.605,1262.275,851.311,1343.312,2872.8,5290.419
536,2014-10-15,1862.49,1204.49,,1260.419,823.833,1340.35,2856.8,5298.273
537,2014-10-14,1877.7,1211.7,1390.194,1262.096,818.437,1337.391,2856.8,5285.541
538,2014-10-13,1874.74,1200.74,1416.537,1259.628,,1334.434,2840.8,5264.961
539,2014-10-10,1906.13,1224.13,1403.784,1265.007,822.003,1331.481,2840.8,5242.223
540,2014-10-09,1928.21,1254.21,1435.986,1272.264,852.84,1333.995,2840.8,5199.243
541,2014-10-08,1968.89,1302.89,1439.127,1283.78,859.601,1336.507,2824.8,5144.174
542,2014-10-07,1935.1,1277.1,1452.852,,875.135,1339.016,2808.8,5157.544
543,2014-10-06,1964.82,1314.82,1466.901,1287.283,890.941,1341.523,2792.8,5107.208
544,2014-10-03,1967.9,1325.9,1460.7,1290.206,889.962,1344.026,2808.8,5115.05
545,2014-10-02,1946.17,1312.17,1471.716,1287.444,903.257,1346.528,2808.8,5127.88
546,2014-10-01,1946.16,1320.16,1479.924,1289.656,914.226,1349.026,2792.8,5110.585
547,2014-09-30,1972.29,1338.29,1475.982,1293.864,907.12,1346.075,2792.8,5088.087
548,2014-09-29,1977.8,1335.8,1465.344,1293.346,894.459,1343.126,2776.8,5080.043
549,2014-09-26,1982.85,1332.85,1460.52,1292.724,886.619,1340.179,2760.8,5069.139
550,2014-09-25,1965.99,1307.99,1443.555,1287.07,868.705,1337.236,2776.8,5107.105
551,2014-09-24,1998.3,1348.3,1450.962,1296.712,879.01,1339.731,2760.8,5057.943
552,2014-09-23,1982.77,1324.77,1446.156,1291.362,871.182,1336.79,2760.8,5077.622
553,2014-09-22,1994.29,1344.29,1448.541,1296.231,877.321,1339.283,2776.8,5072.126
554,2014-09-19,2010.4,1368.4,1446.282,1302.158,879.606,1341.773,2776.8,5054.706
555,2014-09-18,2011.36,1377.36,1433.727,1304.601,873.342,1344.261,2760.8,5048.358
